channel_artiste_id,collection_owners,collection_id,collection_title,release_year,collection_type,update_time
UCh71_mg-mGM1WzZVtqkBuMA,Zlatan,MPREb_PBsAHbkjEj2,Money (feat. Davido),2022.0,Single,02/01/2023 02:10
UCr61sufuLt7_eB7ak1bXHIg,Burna Boy,MPREb_n7qALpfAYer,Money Play,2019.0,Single,01/01/2023 20:24
UCXpwMBkmVT2PXVmMmAXateg,"Larry Gaaga, De La Ghetto & Ajebo Hustlers",MPREb_XZRZVwRFgmf,Monica,2022.0,Single,01/01/2023 19:49
UCkpbqiPnZMHiUEoR0cZgo2Q,Skiibii,MPREb_CMUQCg6do8V,Moon & Back,2017.0,Single,02/01/2023 01:01
UC3XOjF6pqQWILVLbZofrg2Q,Falz,MPREb_E07qYxzTVUb,Moral Instruction,2019.0,Album,01/01/2023 21:31
UC2yYpgqxoUwu00Y3TMZ6cNA,IcePrince,MPREb_vs5UAYIe1Yj,More,2012.0,Single,01/01/2023 22:20
UC25DGtgYk5TwdksvtpeWYvA,Wizkid,MPREb_p63bWhW1GPx,"More Love, Less Ego",2022.0,Album,02/01/2023 01:50
UCP-_jH7CH7xXEDfAsWJLiCw,Korede Bello,MPREb_aMaeeeCRyNf,Morire,2020.0,Single,01/01/2023 23:07
UC_lPr6_5dcv_1sOP_9Cubmg,WurlD,MPREb_ceEubXaD4lL,Mother's Prayer,2017.0,Single,02/01/2023 01:54
UCewvfSec6vlYgRV_cnMjU3g,Olamide,MPREb_koSEMUD5cwG,Motigbana,2018.0,Single,02/01/2023 00:01
UCE2ahAKzmP8phhIGpA6Mi4w,Bad Boy Timz,MPREb_kmYXfyYlUR7,Move,2021.0,Single,02/01/2023 01:36
UCzcjw-vbU2cDJ9ZySwb4uIg,D'Banj,MPREb_kb3eunCn0v0,Move Your Body (feat. Wande Coal),2019.0,Single,01/01/2023 21:09
UCbZKI-afOAF_gewoFoY-oXg,Mr Eazi,MPREb_ehCxUOHzHV1,Mr Eazi,2018.0,Single,01/01/2023 23:44
UCbZKI-afOAF_gewoFoY-oXg,Mr Eazi,UCbZKI-afOAF_gewoFoY-oXg_Videos,Mr Eazi_Videos,,Videos,01/01/2023 23:44
UCzcjw-vbU2cDJ9ZySwb4uIg,D'Banj,MPREb_u3BuUZZXzWk,Mr Endowed,2010.0,Single,01/01/2023 21:09
UCzcjw-vbU2cDJ9ZySwb4uIg,D'Banj,MPREb_pmaJYVrcgxD,Mr Endowed (Remix) (feat. Snoop Dogg),2011.0,Single,01/01/2023 21:09
UCSdKuswRnuEUmXu-ikPxqbA,Skales,MPREb_8ZW9RV6vk1U,Mr Love,2018.0,Album,02/01/2023 00:56
UCCjfbcoH0ZYT0r1jScDHJMg,Asake,MPREb_5qVmC9G93cB,Mr Money,2020,Single,2-1-2023 10:16
UCCjfbcoH0ZYT0r1jScDHJMg,Asake,MPREb_E2j9EruMgmm,Mr Money (Remix) (feat. Zlatan & Peruzzi),2021,Single,2-1-2023 10:16
UCKnTkdyRxt_TvslgZEzncIg,Iyanya,MPREb_c55Olk4FcvT,Mr Oreo,2014.0,Single,01/01/2023 22:32
UCXg6YtKpgC59gRKUfxQw8Fw,Tems,MPREb_AMJXhgCdFUv,Mr Rebel,2018.0,Single,02/01/2023 01:12
UCP-_jH7CH7xXEDfAsWJLiCw,Korede Bello,MPREb_tICC2fpuGX3,Mr Vendor,2019.0,Single,01/01/2023 23:07
UCFXYNi16itKb_3u6u79_Gpw,Blaqbonez,MPREb_pb28T66zenB,Mr. Boombastic,2019.0,EP,01/01/2023 20:13
UCCjfbcoH0ZYT0r1jScDHJMg,Asake,MPREb_v1a92qIg4Lf,Mr. Money With The Vibe,2022,Album,2-1-2023 10:16
UC2yYpgqxoUwu00Y3TMZ6cNA,Ice Prince & LADIPOE,MPREb_XchtiG1MjOY,Mr. Poe - Mr. Ice,2017.0,Single,01/01/2023 22:20
UC6Idoh6aC4rscuwiZCq6Lyg,Ice Prince & LADIPOE,MPREb_XchtiG1MjOY,Mr. Poe - Mr. Ice,2017.0,Single,01/01/2023 23:09
UCNwUllQh84NeUHB56vTBAFw,Tekno,MPREb_GPURkWwjLO1,Mufasa,2022.0,Single,02/01/2023 01:09
UCgA-7_DsONWLkHl-cRSvvHg,Kcee & Ollile Gee,MPREb_KY0SNwrEsSY,Mummy Moo,2022.0,Single,01/01/2023 22:58
UCP-_jH7CH7xXEDfAsWJLiCw,Korede Bello,MPREb_myH23NIjI6h,Mungo Park,2016.0,Single,01/01/2023 23:07
UCPfsj3CpYjAZGmne0M1zT2g,Jesse Jagz,MPREb_2c2J2LVdJav,Murder Dem,2012.0,Single,01/01/2023 22:47
UCh71_mg-mGM1WzZVtqkBuMA,Zlatan & Daboy,MPREb_CG3BxFulcuX,Musheyenle,2018.0,Single,02/01/2023 02:10
UCy51adLS32LxWLM5a_ixezw,Wande Coal,MPREb_EqX47lUqMEk,Mushin 2 Mo' Hits,2009.0,Album,02/01/2023 01:47
UCy51adLS32LxWLM5a_ixezw,DJ Neptune & Wande Coal,MPREb_WYRdAojIQaZ,Music Messiah,2021.0,Single,02/01/2023 01:47
UCRhktc7REnezMLCx1ip35Mw,Johnny Drille,MPREb_DWhH7cPZpqO,My Beautiful Love,2016.0,Single,01/01/2023 22:53
UCRhktc7REnezMLCx1ip35Mw,Johnny Drille,MPREb_GhwcNxvzfgc,My Beautiful Love (Sigag Lauren Remix),2016.0,Single,01/01/2023 22:53
UCz4lijjm1xm7rJcip3ac65g,BenjiFlow & Oxlade,MPREb_79K4b4e6Jv9,My Bella,2021.0,Single,02/01/2023 00:14
UCeM_6KLtHjn1xd3fShyqONQ,Bella Shmurda,MPREb_aYutTe6qq8q,My Friend,2022.0,Single,01/01/2023 20:10
UCh71_mg-mGM1WzZVtqkBuMA,Dj Manuel & Zlatan,MPREb_FKFalBHMflj,My Life,2021.0,Single,02/01/2023 02:10
UCzp5sl69LRuTFz-a8NnuC3Q,T.I BLAZE,MPREb_seoNNbw3ufP,My Life,2022.0,Single,02/01/2023 01:24
UCehhqT7086Y04HAQ121lu3g,King Joel & Davido,MPREb_YefOL1e3hw2,My Love,2022.0,Single,01/01/2023 20:57
UClVDzJUSV0X_tp2sceFHsxA,Yemi Alade,MPREb_Rwp4DMT25fK,My Man (Acoustic) (feat. kranium),2022.0,Single,02/01/2023 01:56
UClVDzJUSV0X_tp2sceFHsxA,Yemi Alade,MPREb_gaLwCAI4epv,My Man (feat. kranium),2022.0,Single,02/01/2023 01:56
UCCsgq_4leY82ad-MaGw8BAQ,Vector,MPREb_FrHQnnNtGf6,My Name,2022.0,Single,02/01/2023 01:43
UCP-_jH7CH7xXEDfAsWJLiCw,Korede Bello,MPREb_cxB2ftu27wh,My People (feat. Lil Kesh),2017.0,Single,01/01/2023 23:07
UCehhqT7086Y04HAQ121lu3g,Popcaan & Davido,MPREb_2fBdd7UCKZ5,My Story,2017.0,Single,01/01/2023 20:57
UClK0GMAh7JMRRgyT7H85dUw,Flavour,MPREb_m2L1vWQ6naA,My Sweetie,2022.0,Single,01/01/2023 21:49
UC3XOjF6pqQWILVLbZofrg2Q,"Eugy, Chop Daily & Falz",MPREb_zdW4oiVddid,"My Touch (Remix) (feat. Kwesi Arthur, Medikal & D-Black)",2021.0,Single,01/01/2023 21:31
UC3XOjF6pqQWILVLbZofrg2Q,"Eugy, Chop Daily & Falz",MPREb_86OTLX2zvev,"My Touch (Remix) (feat. Medikal, D-Black & Kwesi Arthur)",2021.0,Single,02/12/2022 12:46
UC4X7v-1s1W6XPq8g0Zs2VMw,Patoranking,MPREb_VkIER19qovD,"My Woman My Everything (Remix) (feat. Wande Coal, Busy Signal & Machel Montano)",2017.0,Single,02/01/2023 00:19
UC4X7v-1s1W6XPq8g0Zs2VMw,Patoranking,MPREb_IyewUQU0XIW,My Woman [DJ Tizo Remix] (feat. Pappy Kojo & Wandy Coal),2016.0,Single,02/01/2023 00:19
UC4X7v-1s1W6XPq8g0Zs2VMw,Patoranking,MPREb_A5lROjF7sev,"My Woman, My Everything (feat. Wandecoal)",2015.0,Single,02/01/2023 00:19
UC_lPr6_5dcv_1sOP_9Cubmg,WurlD,MPREb_GwQ4vYNJocB,My WorlD With U,2022.0,Album,02/01/2023 01:54
UCRhktc7REnezMLCx1ip35Mw,Johnny Drille,MPREb_bnwNbE8ZVXW,Mystery Girl,2020.0,Single,01/01/2023 22:53
UClK0GMAh7JMRRgyT7H85dUw,Flavour,MPREb_ERbXFjcEMFC,N'abania,2005.0,Album,01/01/2023 21:49
UCee1s3De38s0fWVEGpi_Q6w,Fave,MPREb_sun8S92CqdS,N.B.U,2020.0,Single,01/01/2023 21:44
UC_cE27XR3vVFMf4sYZVsj3A,Phyno,MPREb_41MF9ghecYm,N.W.A (feat. Wale),2018.0,Single,02/01/2023 00:26
UCSdKuswRnuEUmXu-ikPxqbA,Skales,MPREb_2HY7ji9lHPs,N2s (Nobody to Somebody),2022.0,Single,02/01/2023 00:56
UCNBHI-xURToYIk3Xwkicdmw,Simi,MPREb_hm2pGl3Ultw,NO LONGER BENEFICIAL,2020.0,Single,02/01/2023 00:52
UCh6TfWpZo3DFHxIWJv9kRQw,Rexxie & Zinoleesky,MPREb_aZzrAoCCtAH,NO MORE CONDITION,2022.0,Single,02/01/2023 02:03
UCrGWxOYNj1pgNG-Ktt_TP4Q,Rexxie & Zinoleesky,MPREb_aZzrAoCCtAH,NO MORE CONDITION,2022.0,Single,02/01/2023 00:41
UClVDzJUSV0X_tp2sceFHsxA,Yemi Alade,MPREb_2rL5JCvrRs5,Na Gode (Swahili Version),2015.0,Single,02/01/2023 01:56
UCewvfSec6vlYgRV_cnMjU3g,"Olamide, Dopenation & Dj Enimoney",MPREb_mgMws8wxt5K,Naami,2018.0,Single,02/01/2023 00:01
UCgA-7_DsONWLkHl-cRSvvHg,Kcee Feat. Harrysong,MPREb_hTAPXIYtokG,Nack Me,2013.0,Single,01/01/2023 22:58
UCpzSGWR_sUBBf0F-HReYOKA,The Therapist & Mayorkun,MPREb_6LNQODWOjq8,Nack Remix,2022.0,Single,01/01/2023 23:33
UCpV3CYhchNHi1KnmnMU76IQ,2baba & Sound Sultan,MPREb_4o0hjRhCz2j,Naija Hood Rep,2020.0,Single,01/01/2023 19:25
UCLmx929V5XB__omAboRPkPA,Naira Marley,MPREb_WO0buKkQR5p,"Naija Issa Goal (feat. Olamide, Lil Kesh, Falz & Simi)",2018.0,Single,01/01/2023 23:54
UCLmx929V5XB__omAboRPkPA,Naira Marley,MPREb_dRWze559dV0,Naija Issa Goal Remix,2018.0,Single,02/12/2022 14:14
UCLmx929V5XB__omAboRPkPA,Naira Marley,MPREb_Upsb5TdBAeR,"Naija IssaGoal (feat. Olamide, Lil Kesh, Falz & Simi)",2018.0,Single,01/01/2023 23:54
UCh6TfWpZo3DFHxIWJv9kRQw,Zinoleesky,MPREb_oOdqNaPH6UZ,Naira Marley,2021.0,Single,02/01/2023 02:03
UCLmx929V5XB__omAboRPkPA,Naira Marley,UCLmx929V5XB__omAboRPkPA_Videos,Naira Marley_Videos,,Videos,01/01/2023 23:54
UC3XOjF6pqQWILVLbZofrg2Q,Zoro & Falz,MPREb_henmbjgjoRw,Naira to Pounds,2022.0,Single,01/01/2023 21:31
UCNBHI-xURToYIk3Xwkicdmw,Simi,MPREb_UY9zhMiHJpH,Naked Wire,2022.0,Single,02/01/2023 00:52
UCKnTkdyRxt_TvslgZEzncIg,Iyanya,MPREb_bL7am0E5eBU,Nakupenda (I Love You),2015.0,Single,01/01/2023 22:32
UCNwUllQh84NeUHB56vTBAFw,"Tekno, Simi & TeejayMilez",MPREb_5B85uku7ivh,Nana,2017.0,Single,02/01/2023 01:09
UCz4lijjm1xm7rJcip3ac65g,Nandy & Oxlade,MPREb_T9MtKgaG5sK,Napona,2022.0,Single,02/01/2023 00:14
UCppZ_aSXAY-zuzKigCRqAow,Rvdical the Kid & Amaarae,MPREb_4CmKE1B9ubw,Nasa,2020.0,Single,01/01/2023 19:51
UCrGWxOYNj1pgNG-Ktt_TP4Q,Rexxie & VICTONY,MPREb_9RZ1wSbbOCS,Nataraja,2021.0,Single,02/01/2023 00:41
UCh-VZa381UUDND3OtMKLudg,Rexxie & VICTONY,MPREb_9RZ1wSbbOCS,Nataraja,2021.0,Single,02/01/2023 01:46
UCehhqT7086Y04HAQ121lu3g,Davido,MPREb_nVsyevAOC5R,Naughty (feat. DJ Arafat),2014.0,Single,01/01/2023 20:57
UCy51adLS32LxWLM5a_ixezw,Wande Coal,MPREb_aSIPJcmGvgg,Naughty Girl,2020.0,Single,02/01/2023 01:47
UC25DGtgYk5TwdksvtpeWYvA,WizKid,MPREb_JaF1vFOxoqd,Naughty Ride (feat. Major Lazer),2017.0,Single,02/01/2023 01:50
UC_cE27XR3vVFMf4sYZVsj3A,Phyno,MPREb_Z9JzZq6PNwZ,Ndi Okoko (feat. Stormrex & Mr Chivagu),2014.0,Single,02/01/2023 00:26
UC6o_fs8z32M9dNeQkvC7EDA,"Reekado Banks, Kida Kudz & EO",MPREb_xyIW8isuqMQ,Need More,2020.0,Single,02/01/2023 00:35
UCe7IJd_8FJIETlOyhMvKU7A,Zoro,MPREb_DOupbFO8UuR,Nekede,2015.0,Single,02/12/2022 17:24
UCe7IJd_8FJIETlOyhMvKU7A,Zoro,MPREb_dqRdL1XltaF,Nekede,2015.0,Single,02/01/2023 02:13
UCUl1XQzvAXMLsio8rDG6pZw,Mohbad,MPREb_ajD1fdnNtE9,Neon,2019.0,Single,01/01/2023 23:35
UC_cE27XR3vVFMf4sYZVsj3A,Phyno,MPREb_Ak1CtBqdR0C,Never,2020.0,Single,02/01/2023 00:26
UC_lPr6_5dcv_1sOP_9Cubmg,WurlD,MPREb_M7Kk73kHVpc,Never Alone,2022.0,Single,02/01/2023 01:54
UCcHJhU4S-CbjEJY-8bCxegA,BNXN fka Buju,MPREb_nGlTdwcbhgG,Never Stopped,2021.0,Single,01/01/2023 20:16
UCeM_6KLtHjn1xd3fShyqONQ,Bella Shmurda,MPREb_JuovMI5qgm7,New Born Fela,2022.0,Single,01/01/2023 20:10
UCGtze7Z8rdM84EHTihPLmQQ,Laycon,MPREb_rJpJfgq1agd,New Dimension (feat. Made Kuti),2022.0,Single,01/01/2023 23:12
UClXTl2OdJ-BE89kw4csTYiA,Kiss Daniel,MPREb_Ihn0Bzdjm59,New Era,2016.0,Album,01/01/2023 23:02
UC_cE27XR3vVFMf4sYZVsj3A,Zoro & Phyno,MPREb_P6g9Xl570P1,New Video,2022.0,Single,02/01/2023 00:26
UCt7KNkaOhBpesOJHMx2ASnw,Fireboy DML,MPREb_WF88WPsN3GU,New York City Girl,2020.0,Single,01/01/2023 21:45
UC3XOjF6pqQWILVLbZofrg2Q,Falz,MPREb_NhIQmmcWBGC,Next (feat. Medikal & Maleek Berry),2018.0,Single,01/01/2023 21:31
UCh6TfWpZo3DFHxIWJv9kRQw,Doski & Zinoleesky,MPREb_BF4Nf2EWmR3,Next Level,2022.0,Single,02/01/2023 02:03
UCr61sufuLt7_eB7ak1bXHIg,Duncan Mighty & Burna Boy,MPREb_2ifuFe2lEQ7,Nibolowa,2022.0,Single,01/01/2023 20:24
UCe3NRsuZReq3BC3rYGnINTg,Duncan Mighty & Burna Boy,MPREb_2ifuFe2lEQ7,Nibolowa,2022.0,Single,01/01/2023 21:13
UClK0GMAh7JMRRgyT7H85dUw,Flavour,MPREb_iRIlxb3tgus,Nigeria Ebizina,2012.0,Single,01/01/2023 21:49
UC25DGtgYk5TwdksvtpeWYvA,9INETY 9INE & WizKid,MPREb_d6MxM0XB1iv,Nigerian,2019.0,Single,02/01/2023 01:50
UClVDzJUSV0X_tp2sceFHsxA,Yemi Alade,MPREb_yIFOmctyfCk,Night & Day (Live Session),2020.0,Single,02/01/2023 01:56
UCSXSWWhrP3C_lhUqO3qH6xw,Niniola,UCSXSWWhrP3C_lhUqO3qH6xw_Videos,Niniola_Videos,,Videos,01/01/2023 23:57
UCh71_mg-mGM1WzZVtqkBuMA,Zlatan Ibile & Gentle Dee,MPREb_ZHKDgFRohBB,Ninu Aye,2020.0,Single,02/01/2023 02:10
UCl2Z1l__4vNGRG5EQb7odpA,LIl Kesh,MPREb_VJ8qdI0c8Cn,Nkan Be,2019.0,Single,01/01/2023 23:15
UCUNNGmpQ75t0GZII3coI8rg,Ckay,MPREb_WVymjfRgDrH,Nkechi Turn Up,2016.0,Single,01/01/2023 20:41
UC97hKW1a1rzrMnzkKwaNx_g,Tessellated & Crayon,MPREb_pt0sSY92rwC,No Ansa,2020.0,Single,01/01/2023 20:49
UClXTl2OdJ-BE89kw4csTYiA,Kizz Daniel,MPREb_2uwC2YqQHmj,No Bad Songz,2018.0,Album,01/01/2023 23:02
UCfuByKJ2B06MHdKXSnLM7Qg,Guchi,MPREb_xanuTepqINH,No Be Jazz,2019.0,Single,01/01/2023 22:03
UC91Z3oHE250WqUE5watxC3A,Nonso Amadi,MPREb_zoQJIt61S7Z,No Crime,2018.0,Single,02/01/2023 00:00
UCdIr60BXL9Vgs3Wgdce5O4g,AV,MPREb_d6jBEMHVTPm,No Dey Form,2022,Single,2-1-2023 10:19
UCKnTkdyRxt_TvslgZEzncIg,Iyanya,MPREb_I4CzLMleQtj,No Drama,2018.0,Single,01/01/2023 22:32
UCl2Z1l__4vNGRG5EQb7odpA,Lil Kesh,MPREb_HAIByes1aP9,No Fake Love,2017.0,Single,01/01/2023 23:15
UC_cE27XR3vVFMf4sYZVsj3A,Phyno,MPREb_n3uHiN3aqIE,No Guts No Glory,2014.0,Album,02/01/2023 00:26
UC4X7v-1s1W6XPq8g0Zs2VMw,Patoranking,MPREb_u5FKdqDe45O,No Kissing Baby,2016.0,Single,02/01/2023 00:19
UCGtze7Z8rdM84EHTihPLmQQ,LAYCON,MPREb_Tu0Yss0krDw,No Know,2019.0,Single,01/01/2023 23:12
UCzcjw-vbU2cDJ9ZySwb4uIg,D'banj,MPREb_8INZq7Vfi3Z,No Long Thing,2006.0,Album,01/01/2023 21:09
UCpzSGWR_sUBBf0F-HReYOKA,Ajebo Hustlers & Mayorkun,MPREb_nQfS0Gx6coD,No Love (18 Plus),2022.0,Single,01/01/2023 23:33
UCXpwMBkmVT2PXVmMmAXateg,Ajebo Hustlers & Mayorkun,MPREb_nQfS0Gx6coD,No Love (18 Plus),2022.0,Single,01/01/2023 19:49
UC-WeCFg7soCkDP9F15nVdSA,"Soundgod, Runtown & Nasty C",MPREb_QacaBWvKBNH,No Permission,2018.0,Single,02/01/2023 00:45
UC-KVFk4Jm-P5don9AdYTAbg,Rexxie & Candy Bleakz,MPREb_aemaA5fcrvw,No Pressure,2022.0,Single,01/01/2023 20:31
UCrGWxOYNj1pgNG-Ktt_TP4Q,Rexxie & Candy Bleakz,MPREb_aemaA5fcrvw,No Pressure,2022.0,Single,02/01/2023 00:41
UCUDkrpNBRUTZxeNpZCemDuw,Timaya,MPREb_vEPf7KyteKC,No Pressure,2022.0,Single,02/01/2023 01:31
UCh71_mg-mGM1WzZVtqkBuMA,Zlatan,MPREb_DZ6x2980S3O,No Room for Mind,2016.0,Single,02/01/2023 02:10
UCSA0ZddQC0SU0IlV6XIgbvA,1da Banton,MPREb_BW26srAVWax,No Sleeping (Sped Up) (feat. Zlatan),2022.0,Single,01/01/2023 19:22
UC25DGtgYk5TwdksvtpeWYvA,WizKid,MPREb_mwumB5VbBJf,No Stress,2020.0,Single,02/01/2023 01:50
UCSA0ZddQC0SU0IlV6XIgbvA,1da Banton,MPREb_nmn5iB4nIKg,No Wahala,2021.0,Single,01/01/2023 19:22
UCSdKuswRnuEUmXu-ikPxqbA,"Leriq, Teni & Skales",MPREb_GO8UjLtDrSR,No Wahala,2019.0,Single,02/01/2023 00:56
UCmcJ2ThWCw9id0Yjjqu4HVg,"Leriq, Teni & Skales",MPREb_GO8UjLtDrSR,No Wahala,2019.0,Single,02/01/2023 01:12
UCSA0ZddQC0SU0IlV6XIgbvA,1da Banton,MPREb_sVOdP55reBT,No Wahala (French remix) (feat. Naza & Dj Leska),2022.0,Single,01/01/2023 19:22
UCSA0ZddQC0SU0IlV6XIgbvA,1da Banton & Brytiago,MPREb_foO4ZAWj4e3,No Wahala (Latin Remix),2022.0,Single,01/01/2023 19:22
UCSA0ZddQC0SU0IlV6XIgbvA,1da Banton & Masterkraft,MPREb_aqpqqWgerWB,No Wahala (Masterkraft Remix),2022.0,Single,01/01/2023 19:22
UClXTl2OdJ-BE89kw4csTYiA,"1da Banton, Kizz Daniel & Tiwa Savage",MPREb_ahLrLLhkHUg,No Wahala (Remix),2022.0,Single,01/01/2023 23:02
UCSA0ZddQC0SU0IlV6XIgbvA,"1da Banton, Kizz Daniel & Tiwa Savage",MPREb_ahLrLLhkHUg,No Wahala (Remix),2022.0,Single,01/01/2023 19:22
UCbEIMwqhkeaqddlqQSDI5cw,"1da Banton, Kizz Daniel & Tiwa Savage",MPREb_ahLrLLhkHUg,No Wahala (Remix),2022.0,Single,02/01/2023 01:37
UCbZKI-afOAF_gewoFoY-oXg,"Crazy Cousinz, Yxng Bane & Mr Eazi",MPREb_5wtyAojPs5k,No Way (feat. Lily McKenzie),2017.0,Single,01/01/2023 23:44
UCHxEAq_D6CJ1sn0tocJ6GdA,"DJ Neptune, Joeboy & Mr Eazi",MPREb_jE1NMiaafEn,Nobody,2020.0,Single,01/01/2023 22:49
UCbZKI-afOAF_gewoFoY-oXg,"DJ Neptune, Joeboy & Mr Eazi",MPREb_jE1NMiaafEn,Nobody,2020.0,Single,01/01/2023 23:44
UCHxEAq_D6CJ1sn0tocJ6GdA,"DJ Neptune, Joeboy, Mr Eazi & Focalistic",MPREb_Ab8aTkas7gH,Nobody (Amapiano),2020.0,Single,01/01/2023 22:49
UCbZKI-afOAF_gewoFoY-oXg,"DJ Neptune, Joeboy, Mr Eazi & Focalistic",MPREb_Ab8aTkas7gH,Nobody (Amapiano),2020.0,Single,01/01/2023 23:44
UCbZKI-afOAF_gewoFoY-oXg,"DJ Neptune, Kardinal Offishall & Mr Eazi",MPREb_UdEmSgWgtgl,"Nobody (Canada Remix) (feat. Joeboy, 4Korners & Jayd Ink)",2020.0,Single,01/01/2023 23:44
UCGtze7Z8rdM84EHTihPLmQQ,"DJ Neptune, Laycon & Joeboy",MPREb_6Z6yZoZeqM9,Nobody (Icons Remix),2020.0,Single,01/01/2023 23:12
UCHxEAq_D6CJ1sn0tocJ6GdA,"DJ Neptune, Laycon & Joeboy",MPREb_6Z6yZoZeqM9,Nobody (Icons Remix),2020.0,Single,01/01/2023 22:49
UC91Z3oHE250WqUE5watxC3A,Nonso Amadi,UC91Z3oHE250WqUE5watxC3A_Videos,Nonso Amadi_Videos,,Videos,02/01/2023 00:00
UCh71_mg-mGM1WzZVtqkBuMA,viktoh & zlatan,MPREb_CZCWazBlqhj,Nor Nor,2020.0,Single,02/01/2023 02:10
UClK0GMAh7JMRRgyT7H85dUw,Kolaboy & Flavour,MPREb_veIyMevJRHm,Normal Thing,2022.0,Single,01/01/2023 21:49
UCEkPI0iVCjgcRHl3jjTRLXA,Young Jonn,MPREb_FcxwsZlac5j,Normally,2022.0,Single,02/01/2023 02:02
UCKnTkdyRxt_TvslgZEzncIg,D-Tunes & Iyanya,MPREb_IAKnG4DEmfX,Nothing Mega,2015.0,Single,01/01/2023 22:32
UCh71_mg-mGM1WzZVtqkBuMA,Zlatan & Evokaycee,MPREb_jxxsE9UrYwT,Nsogbu,2019.0,Single,02/01/2023 02:10
UCHxEAq_D6CJ1sn0tocJ6GdA,Nandy & Joeboy,MPREb_Dgti0yCRIzH,Number One,2021.0,Single,01/01/2023 22:49
UClVDzJUSV0X_tp2sceFHsxA,Yemi Alade,MPREb_pe47J3JMdEL,Number One,2018.0,Single,02/01/2023 01:56
UCehhqT7086Y04HAQ121lu3g,Davido,MPREb_cWjjYxGsT1J,Nwa Baby,2018.0,Single,01/01/2023 20:57
UClK0GMAh7JMRRgyT7H85dUw,Flavour,MPREb_JuygXwmtOoX,Nwa Baby (Ashawo Remix),2011.0,Single,01/01/2023 21:49
UCD6eR__YSGlBQ0rpx1Do6Uw,Chike,MPREb_XSNxx2bcwlv,Nwoke Oma,2022.0,Single,01/01/2023 20:36
UCe7IJd_8FJIETlOyhMvKU7A,Zoro,MPREb_kXmHXY9BF6y,O Na Eme,2021.0,Single,02/01/2023 02:13
UCLmx929V5XB__omAboRPkPA,Lil Kesh & Naira Marley,MPREb_SCuJKP2xcSX,O Por,2019.0,Single,01/01/2023 23:54
UCl2Z1l__4vNGRG5EQb7odpA,Lil Kesh & Naira Marley,MPREb_SCuJKP2xcSX,O Por,2019.0,Single,01/01/2023 23:15
UC-KVFk4Jm-P5don9AdYTAbg,"C Blvck, Candy Bleakz & Ijoba Lulu",MPREb_roOmX4xnLoj,O Por Yeh,2019.0,Single,01/01/2023 20:31
UCewvfSec6vlYgRV_cnMjU3g,Oladips & Olamide,MPREb_6TlEVu0hYtl,O Sure,2018.0,Single,02/01/2023 00:01
UCcHJhU4S-CbjEJY-8bCxegA,B Young & BNXN fka Buju,MPREb_DKkECWdENkS,OCEAN,2022.0,Single,01/01/2023 20:16
UCcHJhU4S-CbjEJY-8bCxegA,"B Young, BNXN fka Buju & GuiltyBeatz",MPREb_02kmed0Idor,OCEAN (GuiltyBeatz Remix),2022.0,Single,01/01/2023 20:16
UCl61Ij0v5ulMS0UxvAxsXcg,P-Square,MPREb_aN3ACSAWtKB,OMG! (Free Me),2015.0,Single,02/01/2023 00:15
UC6o_fs8z32M9dNeQkvC7EDA,Reekado Banks,MPREb_Nd4s6ljjiwC,OTR Vol.2,2021.0,EP,02/01/2023 00:35
UCz4lijjm1xm7rJcip3ac65g,Oxlade,MPREb_Pm5R39nducd,OXYGENE,2020.0,EP,02/01/2023 00:14
UCmcJ2ThWCw9id0Yjjqu4HVg,Teni & BOJ,MPREb_PzUeW5FHMov,Obe,2019.0,Single,02/01/2023 01:12
UCCsgq_4leY82ad-MaGw8BAQ,Vector,MPREb_wVIqC4yt36b,Obedience,2021.0,Single,02/01/2023 01:43
UClK0GMAh7JMRRgyT7H85dUw,Flavour,MPREb_4mZZB1n5l2n,Obianuju,2016.0,Single,01/01/2023 21:49
UCy51adLS32LxWLM5a_ixezw,Wande Coal,MPREb_qfvafr7FkQM,Ode Lo Like,2019.0,Single,02/01/2023 01:47
UCe3NRsuZReq3BC3rYGnINTg,3pple Star & Duncan Mighty,MPREb_T5PXQ78CeOe,Odelugo,2021.0,Single,01/01/2023 21:13
UC_cE27XR3vVFMf4sYZVsj3A,Raw & Phyno,MPREb_SvFYqP7R5A5,Odi Okay,2015.0,Single,02/01/2023 00:26
UCr61sufuLt7_eB7ak1bXHIg,Burna Boy,MPREb_DMs8pa9Jebt,Odogwu,2020.0,Single,01/01/2023 20:24
UCPfsj3CpYjAZGmne0M1zT2g,Jesse Jagz,MPREb_6wbo6hzZphV,Odysseus,2017.0,Album,01/01/2023 22:47
UCpzSGWR_sUBBf0F-HReYOKA,Mayorkun,MPREb_Tl72kjkS8Ul,Of Lagos,2020.0,Single,01/01/2023 23:33
UCh71_mg-mGM1WzZVtqkBuMA,"Zlatan, Rahman Jago & Jamo Pyper",MPREb_jhGxNejGZgj,Of Lala,2020.0,Single,02/01/2023 02:10
UCHAKI88Cm5sWHr_O3wkRwxQ,Harrysong,MPREb_lty9cYXL8dQ,Ofeshe,2014.0,Single,01/01/2023 22:05
UC6o_fs8z32M9dNeQkvC7EDA,Reekado Banks,MPREb_ljpaSppSnmQ,Off The Record,2020.0,Album,02/01/2023 00:35
UCEkPI0iVCjgcRHl3jjTRLXA,Young Jonn & KiDi,MPREb_UmWdc50jRNj,Off You,2021.0,Single,02/01/2023 02:02
